cbsa,year,qtr,qcew_avg_wkly_wage,qcew_employment
33220,2019,2,1053,38247
33220,2019,3,1202,37618
33220,2019,4,1167,37144
33260,2019,1,1588,109674
33260,2019,2,1442,111808
33260,2019,3,1452,110760
33260,2019,4,1530,109729
33340,2019,1,1095,823664
33340,2019,2,1019,845602
33340,2019,3,1007,834236
33340,2019,4,1124,839043
33460,2019,1,1324,1903862
33460,2019,2,1189,1969141
33460,2019,3,1185,1948899
33460,2019,4,1265,1952285
33540,2019,1,801,59890
33540,2019,2,826,62788
33540,2019,3,828,62646
33540,2019,4,894,61830
33660,2019,1,914,171236
33660,2019,2,905,171694
33660,2019,3,920,171956
33660,2019,4,1000,174243
33700,2019,1,945,189535
33700,2019,2,930,194812
33700,2019,3,948,197428
33700,2019,4,991,191179
33740,2019,1,788,75471
33740,2019,2,760,75627
33740,2019,3,758,74851
33740,2019,4,793,75381
33780,2019,1,1033,39320
33780,2019,2,940,40633
33780,2019,3,938,39829
33780,2019,4,993,39915
33860,2019,1,856,163396
33860,2019,2,855,165311
33860,2019,3,873,163410
33860,2019,4,951,164697
34060,2019,1,1042,63761
34060,2019,2,953,63718
34060,2019,3,1005,64985
34060,2019,4,981,64528
34100,2019,1,784,45372
34100,2019,2,811,46021
34100,2019,3,784,46032
34100,2019,4,825,46124
34580,2019,1,1000,51975
34580,2019,2,995,54077
34580,2019,3,994,53350
34580,2019,4,1033,51802
34620,2019,1,802,45487
34620,2019,2,775,44262
34620,2019,3,829,45266
34620,2019,4,816,45570
34740,2019,1,856,60741
34740,2019,2,806,64201
34740,2019,3,800,62734
34740,2019,4,895,61734
34820,2019,1,686,162725
34820,2019,2,665,175565
34820,2019,3,678,168962
34820,2019,4,738,162158
34900,2019,1,1076,77928
34900,2019,2,1085,82434
34900,2019,3,1078,82556
34900,2019,4,1188,76801
34940,2019,1,952,156745
34940,2019,2,950,142582
34940,2019,3,920,145925
34940,2019,4,1028,158943
34980,2019,1,1126,981668
34980,2019,2,1056,1000497
34980,2019,3,1080,1006459
34980,2019,4,1163,1019433
35300,2019,1,1124,363400
35300,2019,2,1100,369519
35300,2019,3,1092,370638
35300,2019,4,1185,375067
35380,2019,1,1040,545670
35380,2019,2,995,550391
35380,2019,3,987,547042
35380,2019,4,1071,556462
35660,2019,1,1032,59526
35660,2019,2,897,62993
35660,2019,3,908,61938
35660,2019,4,962,60421
35840,2019,1,879,306999
35840,2019,2,870,293140
35840,2019,3,873,297903
35840,2019,4,936,311536
35980,2019,1,1191,121227
35980,2019,2,1055,125321
35980,2019,3,1049,122910
35980,2019,4,1101,122362
36100,2019,1,738,105636
36100,2019,2,760,104503
36100,2019,3,734,105077
36100,2019,4,809,108180
36220,2019,1,1242,81306
36220,2019,2,1218,80607
36220,2019,3,1225,81133
36220,2019,4,1275,80000
36260,2019,1,850,262017
36260,2019,2,848,267029
36260,2019,3,846,268460
36260,2019,4,916,269528
36420,2019,1,1022,619277
36420,2019,2,952,621967
36420,2019,3,945,629025
36420,2019,4,1002,633825
36500,2019,1,1035,117891
36500,2019,2,1034,118837
36500,2019,3,1051,119489
36500,2019,4,1079,119168
36540,2019,1,1010,473710
36540,2019,2,961,485644
36540,2019,3,983,482867
36540,2019,4,1043,488115
36740,2019,1,956,1269420
36740,2019,2,922,1251517
36740,2019,3,916,1269702
36740,2019,4,997,1297685
36780,2019,1,1053,92049
36780,2019,2,1058,94027
36780,2019,3,969,92619
36780,2019,4,1089,93952
36980,2019,1,873,51844
36980,2019,2,853,52374
36980,2019,3,845,52727
36980,2019,4,883,52734
37100,2019,1,1155,329687
37100,2019,2,1067,335034
37100,2019,3,1063,329564
37100,2019,4,1165,334863
37340,2019,1,974,220799
37340,2019,2,995,221519
37340,2019,3,958,221845
37340,2019,4,1053,226114
37460,2019,1,822,77914
37460,2019,2,835,79371
37460,2019,3,810,78557
37460,2019,4,875,78182
37620,2019,1,822,35533
37620,2019,2,808,36514
37620,2019,3,820,36350
37620,2019,4,827,36462
37860,2019,1,873,178303
37860,2019,2,826,176880
37860,2019,3,824,178306
37860,2019,4,887,180634
37900,2019,1,1243,164500
37900,2019,2,960,168499
37900,2019,3,966,166657
37900,2019,4,1054,166059
38060,2019,1,1105,2112317
38060,2019,2,1049,2082038
38060,2019,3,1053,2136474
38060,2019,4,1100,2201348
38300,2019,1,1159,1109624
38300,2019,2,1081,1140925
38300,2019,3,1073,1131321
38300,2019,4,1163,1132408
38340,2019,1,920,59847
38340,2019,2,906,63604
38340,2019,3,897,61262
38340,2019,4,981,60064
38540,2019,1,700,33935
38540,2019,2,717,35247
38540,2019,3,710,35092
38540,2019,4,781,34487
38860,2019,1,1029,267433
38860,2019,2,951,288274
38860,2019,3,962,283273
38860,2019,4,1050,278164
38900,2019,1,1212,1196819
38900,2019,2,1165,1216722
38900,2019,3,1167,1214399
38900,2019,4,1237,1224765
38940,2019,1,795,150588
38940,2019,2,844,145136
38940,2019,3,796,148288
38940,2019,4,869,154151
39300,2019,1,1058,689016
39300,2019,2,1020,717478
39300,2019,3,975,711052
39300,2019,4,1078,710666
39340,2019,1,1026,252018
39340,2019,2,890,253349
39340,2019,3,926,258533
39340,2019,4,990,260591
39380,2019,1,840,61345
39380,2019,2,839,62618
39380,2019,3,883,62923
39380,2019,4,907,63077
39460,2019,1,765,49627
39460,2019,2,768,47170
39460,2019,3,756,47881
39460,2019,4,814,50302
39540,2019,1,943,74352
39540,2019,2,908,77280
39540,2019,3,910,75467
39540,2019,4,1023,75499
39580,2019,1,1175,629567
39580,2019,2,1107,643942
39580,2019,3,1120,637976
39580,2019,4,1175,648672
39660,2019,1,841,64316
39660,2019,2,798,70479
39660,2019,3,815,68936
39660,2019,4,869,66252
39740,2019,1,987,174580
39740,2019,2,969,177143
39740,2019,3,968,176413
39740,2019,4,1012,177908
39820,2019,1,845,66215
39820,2019,2,843,68810
39820,2019,3,882,68110
39820,2019,4,931,68036
39900,2019,1,997,240382
39900,2019,2,986,244994
39900,2019,3,1018,246033
39900,2019,4,1068,249632
40060,2019,1,1099,638978
40060,2019,2,1011,651770
40060,2019,3,1031,643712
40060,2019,4,1081,655429
40140,2019,1,928,1517641
40140,2019,2,903,1531838
40140,2019,3,905,1528841
40140,2019,4,948,1583726
40220,2019,1,864,151700
40220,2019,2,855,152593
40220,2019,3,853,151295
40220,2019,4,921,152224
40340,2019,1,1141,117396
40340,2019,2,1096,121116
40340,2019,3,1200,120001
40340,2019,4,1238,121127
40380,2019,1,984,506752
40380,2019,2,980,521775
40380,2019,3,967,516889
40380,2019,4,1009,515895
40420,2019,1,979,143452
40420,2019,2,894,145494
40420,2019,3,914,143815
40420,2019,4,984,144270
40580,2019,1,784,56601
40580,2019,2,770,55892
40580,2019,3,770,56190
40580,2019,4,809,57433
40660,2019,1,835,40020
40660,2019,2,801,39925
40660,2019,3,799,39586
40660,2019,4,868,39681
40900,2019,1,1173,1006584
40900,2019,2,1153,1019955
40900,2019,3,1157,1021963
40900,2019,4,1240,1026375
40980,2019,1,899,82412
40980,2019,2,868,85014
40980,2019,3,861,84482
40980,2019,4,943,84892
41060,2019,1,907,102979
41060,2019,2,881,106550
41060,2019,3,928,105684
41060,2019,4,939,104756
41100,2019,1,716,68925
41100,2019,2,711,68610
41100,2019,3,725,70790
41100,2019,4,754,71357
41140,2019,1,836,54373
41140,2019,2,848,55249
41140,2019,3,860,54772
41140,2019,4,888,55564
41180,2019,1,1107,1320075
41180,2019,2,1026,1337187
41180,2019,3,1027,1340505
41180,2019,4,1097,1351568
41420,2019,1,878,176377
41420,2019,2,908,183748
41420,2019,3,887,183430
41420,2019,4,961,180963
41500,2019,1,945,178492
41500,2019,2,926,214639
41500,2019,3,936,214316
41500,2019,4,1002,181269
41540,2019,1,797,152758
41540,2019,2,782,172903
41540,2019,3,781,165821
41540,2019,4,869,155841
41620,2019,1,1122,725691
41620,2019,2,1046,737858
41620,2019,3,1076,741965
41620,2019,4,1148,751395
41660,2019,1,854,48953
41660,2019,2,856,48886
41660,2019,3,865,48820
41660,2019,4,921,49127
41700,2019,1,1009,1023777
41700,2019,2,973,1038663
41700,2019,3,951,1035279
41700,2019,4,1036,1049529
41740,2019,1,1247,1474284
41740,2019,2,1184,1492516
41740,2019,3,1195,1491789
41740,2019,4,1312,1511523
41940,2019,1,2728,1125449
41940,2019,2,2587,1140029
41940,2019,3,2420,1141254
41940,2019,4,2798,1155938
42020,2019,1,976,119520
42020,2019,2,950,122328
42020,2019,3,946,119747
42020,2019,4,1052,118244
42100,2019,1,1021,101509
42100,2019,2,1013,111413
42100,2019,3,991,109757
42100,2019,4,1241,102981
42140,2019,1,831,61831
42140,2019,2,828,62322
42140,2019,3,869,63216
42140,2019,4,978,63753
42200,2019,1,1052,198129
42200,2019,2,1049,210261
42200,2019,3,1041,209106
42200,2019,4,1151,202012
42220,2019,1,1074,208822
42220,2019,2,1070,212340
42220,2019,3,1089,214924
42220,2019,4,1200,212480
42340,2019,1,918,178597
42340,2019,2,888,178860
42340,2019,3,892,176603
42340,2019,4,947,182591
42540,2019,1,850,249385
42540,2019,2,848,253572
42540,2019,3,838,253127
42540,2019,4,890,255744
42680,2019,1,843,54513
42680,2019,2,827,51763
42680,2019,3,803,52165
42680,2019,4,903,55144
42700,2019,1,665,27971
42700,2019,2,686,27419
42700,2019,3,675,26869
42700,2019,4,718,27604
43100,2019,1,1018,60498
43100,2019,2,931,63592
43100,2019,3,925,61758
43100,2019,4,998,60893
43300,2019,1,857,46994
43300,2019,2,839,47847
43300,2019,3,849,47544
43300,2019,4,895,48242
43340,2019,1,844,174429
43340,2019,2,838,174132
43340,2019,3,834,173478
43340,2019,4,908,174561
43420,2019,1,882,34264
43420,2019,2,888,33823
43420,2019,3,937,34330
43420,2019,4,937,35364
43580,2019,1,865,86787
43580,2019,2,865,88746
43580,2019,3,896,87948
43580,2019,4,943,88201
43620,2019,1,971,152490
43620,2019,2,931,158248
43620,2019,3,949,156410
43620,2019,4,1024,157302
43780,2019,1,862,133038
43780,2019,2,871,135276
43780,2019,3,877,135882
43780,2019,4,917,135963
43900,2019,1,911,155694
43900,2019,2,907,156103
43900,2019,3,881,157271
43900,2019,4,931,158593
44060,2019,1,953,237272
44060,2019,2,939,245730
44060,2019,3,946,245080
44060,2019,4,993,244599
44100,2019,1,1044,131032
44100,2019,2,1024,134069
44100,2019,3,1152,132633
44100,2019,4,1102,132729
44140,2019,1,997,276298
44140,2019,2,943,281596
44140,2019,3,948,281355
44140,2019,4,1008,281675
44180,2019,1,808,205933
44180,2019,2,808,207832
44180,2019,3,804,207634
44180,2019,4,873,209659
44220,2019,1,813,47753
44220,2019,2,809,48064
44220,2019,3,784,47354
44220,2019,4,826,47565
44300,2019,1,1004,67658
44300,2019,2,996,67282
44300,2019,3,1016,68386
44300,2019,4,1030,68565
44420,2019,1,799,48870
44420,2019,2,800,49658
44420,2019,3,814,49145
44420,2019,4,846,49462
44700,2019,1,908,252071
44700,2019,2,932,260221
44700,2019,3,937,260965
44700,2019,4,994,261853
44940,2019,1,757,37017
44940,2019,2,756,37502
44940,2019,3,759,37409
44940,2019,4,804,37197
45060,2019,1,1006,299473
45060,2019,2,985,309631
45060,2019,3,968,305606
45060,2019,4,1041,306096
45220,2019,1,852,176748
45220,2019,2,843,174011
45220,2019,3,875,176759
45220,2019,4,909,179246
45460,2019,1,816,65347
45460,2019,2,802,65723
45460,2019,3,792,65663
45460,2019,4,828,65973
45500,2019,1,784,58324
45500,2019,2,792,59259
45500,2019,3,783,58785
45500,2019,4,840,59403
45780,2019,1,977,292005
45780,2019,2,893,297487
45780,2019,3,917,295674
45780,2019,4,980,298519
45820,2019,1,879,107534
45820,2019,2,850,109323
45820,2019,3,849,108140
45820,2019,4,890,108897
45940,2019,1,1639,256859
45940,2019,2,1348,263323
45940,2019,3,1296,260482
45940,2019,4,1450,266472
46060,2019,1,946,377134
46060,2019,2,917,371251
46060,2019,3,934,376697
46060,2019,4,971,383407
46140,2019,1,1033,436539
46140,2019,2,942,439682
46140,2019,3,944,440608
46140,2019,4,991,446234
46220,2019,1,888,102560
46220,2019,2,872,102840
46220,2019,3,879,104732
46220,2019,4,930,104875
46340,2019,1,873,105244
46340,2019,2,879,105091
46340,2019,3,890,104958
46340,2019,4,958,106580
46520,2019,1,1053,472299
46520,2019,2,1035,468071
46520,2019,3,1056,469436
46520,2019,4,1104,476708
46540,2019,1,852,121918
46540,2019,2,859,124943
46540,2019,3,825,122226
46540,2019,4,884,123265
46660,2019,1,724,54819
46660,2019,2,722,55016
46660,2019,3,722,55077
46660,2019,4,782,55949
46700,2019,1,1252,141373
46700,2019,2,1165,144567
46700,2019,3,1145,144480
46700,2019,4,1197,143692
47020,2019,1,916,40538
47020,2019,2,900,40515
47020,2019,3,902,40047
47020,2019,4,925,39854
47220,2019,1,889,58660
47220,2019,2,890,60729
47220,2019,3,888,60331
47220,2019,4,968,59871
47260,2019,1,929,748234
47260,2019,2,929,765213
47260,2019,3,926,751690
47260,2019,4,997,760193
47300,2019,1,794,157400
47300,2019,2,781,171574
47300,2019,3,787,169772
47300,2019,4,849,163566
47380,2019,1,878,115341
47380,2019,2,872,116648
47380,2019,3,889,117197
47380,2019,4,950,118054
47460,2019,1,850,28132
47460,2019,2,869,30048
47460,2019,3,889,30513
47460,2019,4,938,28364
47580,2019,1,839,75266
47580,2019,2,896,76131
47580,2019,3,859,76124
47580,2019,4,923,76798
47940,2019,1,887,86831
47940,2019,2,889,88790
47940,2019,3,883,87856
47940,2019,4,1008,88560
48060,2019,1,818,39878
48060,2019,2,844,42354
48060,2019,3,822,41014
48060,2019,4,860,40099
48140,2019,1,902,70957
48140,2019,2,880,73180
48140,2019,3,920,71611
48140,2019,4,949,72013
48260,2019,1,809,37533
48260,2019,2,807,38178
48260,2019,3,801,37977
48260,2019,4,823,37862
48300,2019,1,805,52007
48300,2019,2,779,61796
48300,2019,3,797,59818
48300,2019,4,845,53773
48540,2019,1,898,61936
48540,2019,2,912,64344
48540,2019,3,928,63158
48540,2019,4,925,60808
48620,2019,1,958,297243
48620,2019,2,880,300547
48620,2019,3,873,299886
48620,2019,4,945,304286
48660,2019,1,793,57812
48660,2019,2,773,58541
48660,2019,3,786,58074
48660,2019,4,825,58614
48700,2019,1,861,50416
48700,2019,2,863,51499
48700,2019,3,860,51500
48700,2019,4,901,51376
48900,2019,1,889,128601
48900,2019,2,853,131332
48900,2019,3,855,130854
48900,2019,4,917,132297
49020,2019,1,919,61675
49020,2019,2,893,62409
49020,2019,3,926,62149
49020,2019,4,941,62951
49180,2019,1,969,264607
49180,2019,2,896,265479
49180,2019,3,903,265698
49180,2019,4,980,269126
49340,2019,1,1094,388491
49340,2019,2,1046,396850
49340,2019,3,1040,393673
49340,2019,4,1121,396739
49420,2019,1,774,107719
49420,2019,2,773,127099
49420,2019,3,793,126495
49420,2019,4,850,108511
49620,2019,1,945,178537
49620,2019,2,953,180676
49620,2019,3,939,181013
49620,2019,4,1001,183176
49660,2019,1,797,205312
49660,2019,2,768,208862
49660,2019,3,773,207572
49660,2019,4,817,207274
49700,2019,1,870,48108
49700,2019,2,886,52823
49700,2019,3,890,51903
49700,2019,4,947,50450
49740,2019,1,733,75154
49740,2019,2,801,59557
49740,2019,3,781,63077
49740,2019,4,798,79164
10180,2020,1,835,70411
10180,2020,2,878,66107
10180,2020,3,863,67531
10180,2020,4,961,69447
10420,2020,1,998,318387
10420,2020,2,995,297458
10420,2020,3,965,303386
10420,2020,4,1114,305688
10500,2020,1,806,60540
10500,2020,2,845,57032
10500,2020,3,835,57127
10500,2020,4,924,58308
10540,2020,1,851,47614
10540,2020,2,909,45157
10540,2020,3,884,45528
10540,2020,4,990,45449
10580,2020,1,1146,442116
10580,2020,2,1260,400670
10580,2020,3,1186,418296
10580,2020,4,1289,416863
10740,2020,1,950,384696
10740,2020,2,995,349541
10740,2020,3,985,359649
10740,2020,4,1099,358124
10780,2020,1,819,59321
10780,2020,2,839,56563
10780,2020,3,839,57487
10780,2020,4,923,59231
10900,2020,1,1051,358051
10900,2020,2,1070,321979
10900,2020,3,1055,337717
10900,2020,4,1198,345276
11020,2020,1,819,57791
11020,2020,2,876,54036
11020,2020,3,862,55924
11020,2020,4,961,55794
11100,2020,1,937,116754
11100,2020,2,954,112375
11100,2020,3,951,113922
11100,2020,4,1064,115611
11180,2020,1,1026,45328
11180,2020,2,1069,42499
11180,2020,3,1045,44510
11180,2020,4,1144,44506
11260,2020,1,1135,168884
11260,2020,2,1215,157869
11260,2020,3,1178,162079
11260,2020,4,1277,160021
11460,2020,1,1206,220028
11460,2020,2,1260,189467
11460,2020,3,1277,202949
11460,2020,4,1366,203281
11500,2020,1,795,44594
11500,2020,2,809,41921
11500,2020,3,842,42748
11500,2020,4,900,43714
11540,2020,1,934,121990
11540,2020,2,965,117077
11540,2020,3,947,118033
11540,2020,4,1094,119403
11700,2020,1,833,194060
11700,2020,2,876,172489
11700,2020,3,867,182062
11700,2020,4,980,187782
12020,2020,1,885,88626
12020,2020,2,926,81278
12020,2020,3,919,83999
12020,2020,4,1026,86413
12100,2020,1,939,125938
12100,2020,2,1110,90472
12100,2020,3,955,113772
12100,2020,4,1121,111953
12220,2020,1,798,59495
12220,2020,2,854,55206
12220,2020,3,816,58213
12220,2020,4,922,59244
12260,2020,1,987,231712
12260,2020,2,971,216926
12260,2020,3,986,221076
12260,2020,4,1081,225269
12420,2020,1,1368,1077445
12420,2020,2,1324,1003948
12420,2020,3,1338,1025116
12420,2020,4,1509,1061574
12540,2020,1,968,314054
12540,2020,2,993,306523
12540,2020,3,972,324806
12540,2020,4,1068,319246
12580,2020,1,1247,1327829
12580,2020,2,1279,1216871
12580,2020,3,1254,1247151
12580,2020,4,1441,1266237
12620,2020,1,871,69513
12620,2020,2,903,65132
12620,2020,3,920,67671
12620,2020,4,1004,67696
12700,2020,1,993,85685
12700,2020,2,1077,85481
12700,2020,3,1011,92377
12700,2020,4,1189,84174
12940,2020,1,1071,383090
12940,2020,2,1055,344134
12940,2020,3,1046,359855
12940,2020,4,1156,369547
12980,2020,1,1106,53732
12980,2020,2,1041,49278
12980,2020,3,1057,50515
12980,2020,4,1186,50074
13020,2020,1,889,33826
13020,2020,2,925,31480
13020,2020,3,914,32691
13020,2020,4,1066,31347
13140,2020,1,1112,158857
13140,2020,2,1070,145308
13140,2020,3,1067,146478
13140,2020,4,1156,148130
13220,2020,1,797,41014
13220,2020,2,834,38886
13220,2020,3,806,39619
13220,2020,4,901,39618
13380,2020,1,986,91758
13380,2020,2,1009,82941
13380,2020,3,1005,84766
13380,2020,4,1106,83931
13460,2020,1,940,85709
13460,2020,2,1013,80012
13460,2020,3,990,83238
13460,2020,4,1131,81559
13740,2020,1,943,84533
13740,2020,2,966,82670
13740,2020,3,955,84079
13740,2020,4,1098,84695
13780,2020,1,955,96436
13780,2020,2,1027,87542
13780,2020,3,983,90507
13780,2020,4,1080,90741
13820,2020,1,1121,495972
13820,2020,2,1060,466764
13820,2020,3,1066,473094
13820,2020,4,1210,484504
13900,2020,1,1014,68976
13900,2020,2,1046,67646
13900,2020,3,1018,68506
13900,2020,4,1115,68638
13980,2020,1,859,70039
13980,2020,2,858,63361
13980,2020,3,941,66620
13980,2020,4,964,68291
14010,2020,1,1264,86366
14010,2020,2,1076,79817
14010,2020,3,1106,82137
14010,2020,4,1175,82214
14020,2020,1,960,69943
14020,2020,2,976,65443
14020,2020,3,929,67031
14020,2020,4,955,67711
14260,2020,1,945,338297
14260,2020,2,953,329156
14260,2020,3,959,334284
14260,2020,4,1161,340382
14500,2020,1,1457,188185
14500,2020,2,1433,174272
14500,2020,3,1467,178436
14500,2020,4,1671,179027
14540,2020,1,838,74032
14540,2020,2,859,67292
14540,2020,3,834,71386
14540,2020,4,950,72211
14740,2020,1,1055,91925
14740,2020,2,1141,85724
14740,2020,3,1116,86939
14740,2020,4,1347,85762
14860,2020,1,2051,406197
14860,2020,2,1742,366611
14860,2020,3,1605,383899
14860,2020,4,2020,390344
15180,2020,1,664,143612
15180,2020,2,700,136330
15180,2020,3,696,136169
15180,2020,4,761,140874
15260,2020,1,817,41914
15260,2020,2,862,39875
15260,2020,3,852,40177
15260,2020,4,945,40984
15380,2020,1,1021,535490
15380,2020,2,1085,468700
15380,2020,3,1026,498611
15380,2020,4,1160,491652
15500,2020,1,850,62747
15500,2020,2,878,57566
15500,2020,3,838,59992
15500,2020,4,967,61129
15540,2020,1,1105,118483
15540,2020,2,1164,109255
15540,2020,3,1097,113606
15540,2020,4,1262,113564
15940,2020,1,842,162208
15940,2020,2,834,153197
15940,2020,3,847,155578
15940,2020,4,982,157199
15980,2020,1,911,276441
15980,2020,2,944,246158
15980,2020,3,934,253511
15980,2020,4,1041,266571
16020,2020,1,795,44176
16020,2020,2,852,41925
16020,2020,3,820,42781
16020,2020,4,917,43233
16180,2020,1,988,30424
16180,2020,2,1063,29190
16180,2020,3,1041,29625
16180,2020,4,1164,29589
16220,2020,1,966,38418
16220,2020,2,958,35774
16220,2020,3,929,36073
16220,2020,4,1054,36062
16300,2020,1,1098,140947
16300,2020,2,1072,133595
16300,2020,3,1044,133421
16300,2020,4,1191,136249
16540,2020,1,867,59639
16540,2020,2,893,54913
16540,2020,3,918,57151
16540,2020,4,998,57904
16580,2020,1,950,99507
16580,2020,2,1023,92974
16580,2020,3,1016,97721
16580,2020,4,1073,96362
16620,2020,1,966,100720
16620,2020,2,953,93699
16620,2020,3,970,94612
16620,2020,4,1060,96364
16700,2020,1,1001,349003
16700,2020,2,1027,325444
16700,2020,3,1015,329302
16700,2020,4,1140,339187
16740,2020,1,1315,1227832
16740,2020,2,1157,1147042
16740,2020,3,1135,1173845
16740,2020,4,1271,1212190
16820,2020,1,1033,113449
16820,2020,2,1103,101454
16820,2020,3,1059,105607
16820,2020,4,1240,107369
16860,2020,1,972,250472
16860,2020,2,944,235948
16860,2020,3,986,240573
16860,2020,4,1124,247622
16940,2020,1,941,46413
16940,2020,2,962,44968
16940,2020,3,954,45885
16940,2020,4,1052,45909
16984,2020,1,1379,4457566
16984,2020,2,1280,4062300
16984,2020,3,1248,4188021
16984,2020,4,1452,4200508
17020,2020,1,865,80577
17020,2020,2,921,73239
